base_contrast_id,contrast_id,family,book_question,slice_name,slice_value,paired_decision_n,mean_delta,mean_delta_ci95_low,mean_delta_ci95_high,regret_delta,threshold_mass_delta,lower_tail_mass_delta,preferred_actual_action_rate,alternative_actual_action_rate
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__position=last,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",position,last,4,-6.496672749519348,-9.069885492324829,-2.12540340423584,6.496672749519348,-0.0625,0.17749999463558197,0.0,0.75
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__position=second,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",position,second,23,-10.04536063256471,-12.574150500090227,-6.7834029301353125,10.04536063256471,-0.1319565208547789,0.1513043505989987,0.13043478260869565,0.782608695652174
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__position=third,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",position,third,16,-15.091644410043955,-19.382565397769213,-9.377890691161156,15.091644410043955,-0.3200000034412369,0.17468750855186954,0.0,1.0
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__seat_role=bidder_partner,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",seat_role,bidder_partner,43,-11.592937118785326,-15.507664810779483,-8.792616469915522,11.592937118785326,-0.19546511708650477,0.162441864631377,0.06976744186046512,0.8604651162790697
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=0,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,0,3,-24.127791583538055,-28.920446395874023,-19.24192500114441,24.127791583538055,-0.2750000028560559,0.48500001430511475,0.0,1.0
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=1,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,1,7,-17.233203990118845,-26.251546587262833,-8.948622703552246,17.233203990118845,-0.2449999994465283,0.2557142889127135,0.0,1.0
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=2,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,2,11,-14.645279364152389,-21.477012374184348,-8.792265631935813,14.645279364152389,-0.2981818176128648,0.17409091713753613,0.0,0.8181818181818182
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=3,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,3,7,-10.071192520005363,-14.122690013476781,-5.652425289154053,10.071192520005363,-0.15642857445137842,0.13928571875606263,0.14285714285714285,0.8571428571428571
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=4,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,4,7,-7.364726202828543,-11.836880922317505,-4.690686225891113,7.364726202828543,-0.13071428957794393,0.14642856589385442,0.0,0.8571428571428571
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_idx=5,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_idx,5,8,-2.7913736701011658,-6.021362811326981,-0.06509524583816528,2.7913736701011658,-0.07187499850988388,-0.02187499590218067,0.25,0.75
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_position=1,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_position,1,23,-10.04536063256471,-13.292662169622337,-7.065097772556802,10.04536063256471,-0.1319565208547789,0.1513043505989987,0.13043478260869565,0.782608695652174
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_position=2,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_position,2,16,-15.091644410043955,-18.770342133939266,-9.360319375991821,15.091644410043955,-0.3200000034412369,0.17468750855186954,0.0,1.0
partner_count_into_defense_vs_other,partner_count_into_defense_vs_other__trick_position=3,partner_support_timing,"When defense controls the trick, is partner count donation into that control punished?",trick_position,3,4,-6.496672749519348,-9.069885492324829,-2.12540340423584,6.496672749519348,-0.0625,0.17749999463558197,0.0,0.75
setter_pounce_count_vs_other,setter_pounce_count_vs_other__count_points=10,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",count_points,10,8,5.083372686814982,-2.435716058302205,12.630548664950766,-5.083372686814982,0.04437500238418579,-0.04500000167172402,0.75,0.125
setter_pounce_count_vs_other,setter_pounce_count_vs_other__count_points=5,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",count_points,5,14,7.208785310387611,3.1605645396879742,11.320928494845118,-7.208785310387611,0.015714279242924283,-0.019642855439867293,0.7857142857142857,0.14285714285714285
setter_pounce_count_vs_other,setter_pounce_count_vs_other__current_winner_team=offense,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",current_winner_team,offense,22,6.435907992724837,3.422382250026038,10.485723565396091,-6.435907992724837,0.026136360385201195,-0.028863635887815195,0.7727272727272727,0.13636363636363635
setter_pounce_count_vs_other,setter_pounce_count_vs_other__decl=fours,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",decl,fours,4,4.71912483277265,-12.220259478664957,17.454086005687714,-4.71912483277265,0.056249991059303284,-0.05625000223517418,0.5,0.25
setter_pounce_count_vs_other,setter_pounce_count_vs_other__decl=threes,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",decl,threes,4,9.595064651221037,2.5461695194244385,16.643959783017635,-9.595064651221037,-0.007500007748603821,0.005000002682209015,0.75,0.25
setter_pounce_count_vs_other,setter_pounce_count_vs_other__decl=twos,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",decl,twos,3,5.8768588701883955,3.360426425933838,7.728456497192383,-5.8768588701883955,0.008333325386047363,-0.004999995231628418,0.6666666666666666,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__family_role=setter,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",family_role,setter,22,6.435907992724837,3.1546363071961836,10.22989829047583,-6.435907992724837,0.026136360385201195,-0.028863635887815195,0.7727272727272727,0.13636363636363635
setter_pounce_count_vs_other,setter_pounce_count_vs_other__phase=early,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",phase,early,7,10.138024847422328,2.8464225828647614,18.316297401274955,-10.138024847422328,0.058571432318006246,-0.061428570188581944,0.8571428571428571,0.14285714285714285
setter_pounce_count_vs_other,setter_pounce_count_vs_other__phase=late,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",phase,late,4,10.642006855458021,3.095852643251419,20.099137514829636,-10.642006855458021,0.004999995231628418,-0.017499998211860657,1.0,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__phase=middle,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",phase,middle,11,2.550524953287095,-1.6960020682943815,5.752293964974921,-2.550524953287095,0.013181811029260809,-0.01227272776040164,0.6363636363636364,0.18181818181818182
setter_pounce_count_vs_other,setter_pounce_count_vs_other__position=last,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",position,last,6,5.365801393985748,-4.908440907796224,14.229037404060364,-5.365801393985748,0.04416666428248087,-0.037500000248352684,0.6666666666666666,0.16666666666666666
setter_pounce_count_vs_other,setter_pounce_count_vs_other__position=second,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",position,second,10,3.856186397979036,1.6457481262274087,5.403647077083588,-3.856186397979036,0.022499996423721313,-0.034000000171363357,0.8,0.2
setter_pounce_count_vs_other,setter_pounce_count_vs_other__position=third,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",position,third,6,11.805550582706928,4.669211228688558,20.632176717122395,-11.805550582706928,0.01416666309038798,-0.011666664388030767,0.8333333333333334,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__seat_role=left_setter,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",seat_role,left_setter,9,1.841248442729314,-1.939973685476515,5.958194770746761,-1.841248442729314,0.026666661103566486,-0.03666666377749708,0.6666666666666666,0.1111111111111111
setter_pounce_count_vs_other,setter_pounce_count_vs_other__seat_role=right_setter,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",seat_role,right_setter,13,9.616826142721738,5.131124114080404,15.328128689076179,-9.616826142721738,0.025769229118640605,-0.023461539656496964,0.8461538461538461,0.15384615384615385
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=0,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,0,4,10.782290052622557,3.779822789132595,24.279171496629715,-10.782290052622557,0.08500000834465027,-0.08875000057742,1.0,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=1,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,1,3,9.279004573822021,-0.816281795501709,23.537750244140625,-9.279004573822021,0.02333333094914754,-0.024999996336797874,0.6666666666666666,0.3333333333333333
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=2,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,2,4,5.203395485877991,2.096808075904846,7.8206000328063965,-5.203395485877991,0.01624998450279236,-0.012499997392296791,0.5,0.25
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=3,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,3,4,5.088778614997864,1.9530837535858154,8.401042342185974,-5.088778614997864,0.027500003576278687,-0.02500000037252903,1.0,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=4,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,4,3,-4.370973972448458,-10.818785099157443,2.918750762939453,4.370973972448458,-0.010000010331471762,0.004999995231628418,0.3333333333333333,0.3333333333333333
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_idx=5,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_idx,5,4,10.642006855458021,4.278969012200832,21.462796341627836,-10.642006855458021,0.004999995231628418,-0.017499998211860657,1.0,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_position=1,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_position,1,10,3.856186397979036,2.4069778916426,5.864450673758983,-3.856186397979036,0.022499996423721313,-0.034000000171363357,0.8,0.2
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_position=2,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_position,2,6,11.805550582706928,4.669211228688558,19.062251575291157,-11.805550582706928,0.01416666309038798,-0.011666664388030767,0.8333333333333334,0.0
setter_pounce_count_vs_other,setter_pounce_count_vs_other__trick_position=3,setter_pounce,"When the bidder side is winning, does a setter pounce with count beat other same-state actions?",trick_position,3,6,5.365801393985748,-4.905963897705078,14.784221669038137,-5.365801393985748,0.04416666428248087,-0.037500000248352684,0.6666666666666666,0.16666666666666666
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__count_points=5,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",count_points,5,7,10.868964791297913,3.409700461796352,19.188211134501866,-10.868964791297913,0.02571427822113037,-0.01999999795641218,0.7142857142857143,0.14285714285714285
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__current_winner_team=offense,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",current_winner_team,offense,8,9.559470434498508,2.0526504263398238,17.812566056847572,-9.559470434498508,0.018749989569187164,-0.015625,0.625,0.25
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__family_role=setter,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",family_role,setter,8,9.559470434498508,3.1739380449289456,17.266562297940254,-9.559470434498508,0.018749989569187164,-0.015625,0.625,0.25
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__phase=middle,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",phase,middle,5,2.2722834181971847,0.5756779409013688,4.042739295959473,-2.2722834181971847,-0.0010000109672546388,0.0,0.4,0.4
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__position=last,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",position,last,4,9.678059428930283,0.8496799468994141,18.50643891096115,-9.678059428930283,0.03874999284744263,-0.03125,0.75,0.25
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__position=third,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",position,third,3,12.456838607788086,3.360426425933838,26.281632900238037,-12.456838607788086,0.008333325386047363,-0.004999995231628418,0.6666666666666666,0.0
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__seat_role=right_setter,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",seat_role,right_setter,7,10.445048150007747,2.176125001960567,17.436575099426722,-10.445048150007747,0.017857134342193604,-0.015714287757873535,0.7142857142857143,0.2857142857142857
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__trick_idx=2,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",trick_idx,2,3,3.648216406504313,1.6756019592285156,5.05922269821167,-3.648216406504313,0.008333325386047363,-0.004999995231628418,0.3333333333333333,0.3333333333333333
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__trick_position=2,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",trick_position,2,3,12.456838607788086,3.360426425933838,20.097240765889484,-12.456838607788086,0.008333325386047363,-0.004999995231628418,0.6666666666666666,0.0
setter_pounce_sets_now_vs_other,setter_pounce_sets_now_vs_other__trick_position=3,setter_pounce,"When pouncing count sets the bid immediately, does it dominate other same-state actions?",trick_position,3,4,9.678059428930283,0.8496799468994141,23.747093230485916,-9.678059428930283,0.03874999284744263,-0.03125,0.75,0.25
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__count_points=10,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,count_points,10,30,-11.634148252010345,-15.890899986028671,-7.931238446633021,11.634148252010345,-0.18016666695475578,0.177666666234533,0.03333333333333333,0.9333333333333333
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__count_points=5,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,count_points,5,77,-5.8973181941304595,-7.462414252608047,-4.4124226520599965,5.8973181941304595,-0.08272727170064077,0.0838961060122623,0.11688311688311688,0.7662337662337663
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__current_winner_team=offense,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,current_winner_team,offense,107,-7.505775219704259,-9.113224610603615,-5.938418155688375,7.505775219704259,-0.11004672831394405,0.11018691728953446,0.09345794392523364,0.8130841121495327
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=blanks,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,blanks,19,-6.307356112881711,-10.287075588577672,-3.500056316978053,6.307356112881711,-0.13473683909366005,0.14184210606311498,0.05263157894736842,0.9473684210526315
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=doubles,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,doubles,8,-7.599351555109024,-12.200788617134094,-4.01552677154541,7.599351555109024,-0.0643750037997961,0.059375002165324986,0.0,0.75
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=doubles-suit,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,doubles-suit,11,-4.35983264988119,-9.851093265143307,-0.5931125770915638,4.35983264988119,-0.04409090294079347,0.05545454438437115,0.18181818181818182,0.5454545454545454
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=fives,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,fives,5,-5.436582946777344,-11.184927940368652,-2.1348827362060545,5.436582946777344,-0.14500001221895217,0.14200000278651714,0.2,0.8
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=fours,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,fours,4,-10.331425675773062,-15.371595740318298,-3.023345369147137,10.331425675773062,-0.20124999433755875,0.20500001311302185,0.25,0.75
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=no-trump,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,no-trump,13,-8.276805203694563,-11.39090731052252,-5.531337114480825,8.276805203694563,-0.15346154284018737,0.141153858258174,0.07692307692307693,0.8461538461538461
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=ones,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,ones,14,-7.454292859349932,-14.534712382725306,-2.5688749381474087,7.454292859349932,-0.10357142718774932,0.09714285942858883,0.07142857142857142,0.7857142857142857
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=sixes,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,sixes,12,-7.542274902264277,-13.605315009752909,-1.9578735828399658,7.542274902264277,-0.08083333307877183,0.08166665987422068,0.16666666666666666,0.75
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=threes,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,threes,8,-7.837689347565174,-12.898256242275238,-4.498846456408501,7.837689347565174,-0.14624999463558197,0.15312499832361937,0.0,1.0
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__decl=twos,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,decl,twos,13,-10.834554773110609,-15.60359706557714,-7.056923114336454,10.834554773110609,-0.08461538415688735,0.08307692064688756,0.07692307692307693,0.8461538461538461
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__family_role=setter,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,family_role,setter,107,-7.505775219704259,-9.100033926185674,-6.194614648988697,7.505775219704259,-0.11004672831394405,0.11018691728953446,0.09345794392523364,0.8130841121495327
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__phase=early,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,phase,early,34,-11.03628221066559,-15.101508314118666,-8.03459757566452,11.03628221066559,-0.1729411780834198,0.17676470650579124,0.058823529411764705,0.8529411764705882
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__phase=late,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,phase,late,12,-2.121042475104332,-8.05863787730535,1.4289888540903728,2.121042475104332,0.04333333422740301,-0.030000001192092896,0.3333333333333333,0.6666666666666666
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__phase=middle,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,phase,middle,61,-6.597243338433995,-9.132634758559956,-4.7619675761394085,6.597243338433995,-0.10516393254892747,0.10065574005062951,0.06557377049180328,0.819672131147541
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__position=last,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,position,last,50,-8.515897169709206,-11.312837417721749,-5.9562783944606785,8.515897169709206,-0.11140000130981206,0.11060000002384186,0.12,0.74
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__position=second,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,position,second,46,-5.85658904664097,-7.627896912719892,-4.377261600031963,5.85658904664097,-0.1008695636106574,0.10597826493903995,0.08695652173913043,0.8478260869565217
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__position=third,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,position,third,11,-9.81090853431008,-15.228930018164895,-5.483808755874634,9.81090853431008,-0.14227272163737903,0.12590908741747792,0.0,1.0
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__seat_role=left_setter,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,seat_role,left_setter,41,-6.217147658510906,-8.492107248160897,-3.9935168216868147,6.217147658510906,-0.11353658498605577,0.11414634109270282,0.12195121951219512,0.8048780487804879
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__seat_role=right_setter,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,seat_role,right_setter,66,-8.306286280445585,-10.48022061279467,-6.274071777408773,8.306286280445585,-0.10787878704793526,0.10772727522999048,0.07575757575757576,0.8181818181818182
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=0,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,0,17,-14.260611683130264,-18.43874066366869,-9.831043693949194,14.260611683130264,-0.21764706250499277,0.21970588713884354,0.0,0.8235294117647058
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=1,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,1,17,-7.811952738200917,-11.358441324794994,-5.305145880755256,7.811952738200917,-0.12823529366184683,0.13382352587273894,0.11764705882352941,0.8823529411764706
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=2,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,2,21,-6.820234264646258,-10.132641712824503,-4.681531270345052,6.820234264646258,-0.13404761432182222,0.1326190484244199,0.0,0.8571428571428571
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=3,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,3,21,-8.21914165360587,-14.527995302563621,-3.7781896931784495,8.21914165360587,-0.10095238188902537,0.09095238410823402,0.14285714285714285,0.7619047619047619
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=4,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,4,19,-4.558155229535738,-6.973843894825366,-2.345120929745271,4.558155229535738,-0.07789473500298827,0.07605263473171937,0.05263157894736842,0.8421052631578947
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_idx=5,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_idx,5,12,-2.121042475104332,-6.350194965799649,0.8709972302118937,2.121042475104332,0.04333333422740301,-0.030000001192092896,0.3333333333333333,0.6666666666666666
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_position=1,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_position,1,46,-5.85658904664097,-7.746664469788337,-3.8325241508731698,5.85658904664097,-0.1008695636106574,0.10597826493903995,0.08695652173913043,0.8478260869565217
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_position=2,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_position,2,11,-9.81090853431008,-15.394061522050338,-5.75070671601729,9.81090853431008,-0.14227272163737903,0.12590908741747792,0.0,1.0
setter_reckless_count_to_bidder_vs_other,setter_reckless_count_to_bidder_vs_other__trick_position=3,setter_pounce_negative_control,Is setter count that fails to win the trick punished as the book warns?,trick_position,3,50,-8.515897169709206,-11.888651095628738,-5.763092268705368,8.515897169709206,-0.11140000130981206,0.11060000002384186,0.12,0.74
closure_take_trick_vs_decline,closure_take_trick_vs_decline__count_points=0,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",count_points,0,30,9.106758463382722,3.8984699408213297,13.76829019387563,-9.106758463382722,0.17550000020613274,-0.11099999829505881,0.6666666666666666,0.16666666666666666
closure_take_trick_vs_decline,closure_take_trick_vs_decline__count_points=10,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",count_points,10,5,9.80128131210804,-5.845097160339355,29.709916260838508,-9.80128131210804,0.2220000060275197,-0.17199999503791333,0.6,0.2
closure_take_trick_vs_decline,closure_take_trick_vs_decline__count_points=5,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",count_points,5,9,14.293508496549395,6.09023505449295,22.08925688929028,-14.293508496549395,0.058888889021343656,-0.057222220632765025,0.5555555555555556,0.3333333333333333
closure_take_trick_vs_decline,closure_take_trick_vs_decline__current_winner_team=defense,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",current_winner_team,defense,21,8.98307802563622,3.4355703308468772,15.693729423341297,-8.98307802563622,0.20714286071736188,-0.07642856799066067,0.6666666666666666,0.23809523809523808
closure_take_trick_vs_decline,closure_take_trick_vs_decline__current_winner_team=offense,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",current_winner_team,offense,23,11.4002651475046,4.243308461230734,17.16675194579622,-11.4002651475046,0.11108695488909016,-0.13478260791010183,0.6086956521739131,0.17391304347826086
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=blanks,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,blanks,4,13.63215509057045,7.440812945365906,23.368340641260147,-13.63215509057045,0.35625000298023224,-0.3962499964982271,1.0,0.0
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=doubles,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,doubles,4,4.667632579803467,-13.151307106018066,15.682888984680176,-4.667632579803467,0.08750000246800482,-0.1299999940674752,0.25,0.75
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=fives,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,fives,3,11.344270313779512,2.3968944549560547,17.73990322649479,-11.344270313779512,0.17000001668930054,-0.07833333313465118,1.0,0.0
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=fours,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,fours,8,8.206636533141136,-0.9243784546852112,19.106252402067184,-8.206636533141136,0.13187499716877937,-0.16437499318271875,0.75,0.125
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=ones,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,ones,8,9.105217158794403,-1.0702518820762634,19.13227903842926,-9.105217158794403,0.031874994514510036,-0.0643750000745058,0.375,0.5
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=threes,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,threes,5,9.844454681873321,-1.8443150877952577,21.73767704963684,-9.844454681873321,0.17199999690055848,-0.030000000447034835,0.4,0.2
closure_take_trick_vs_decline,closure_take_trick_vs_decline__decl=twos,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",decl,twos,9,11.517374197642008,1.9832230144076877,20.118406931559246,-11.517374197642008,0.16388889153798422,-0.037222222321563296,0.6666666666666666,0.0
closure_take_trick_vs_decline,closure_take_trick_vs_decline__family_role=bidder,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",family_role,bidder,15,11.735503069559734,5.009786287943522,19.430816555023192,-11.735503069559734,0.24933334036419788,-0.11299999716381232,0.6,0.2
closure_take_trick_vs_decline,closure_take_trick_vs_decline__family_role=partner,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",family_role,partner,4,5.224599242210388,-0.9935927391052246,15.677885174751282,-5.224599242210388,0.028749991208314896,-0.022499993443489075,0.75,0.25
closure_take_trick_vs_decline,closure_take_trick_vs_decline__family_role=setter,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",family_role,setter,25,10.156791756749152,3.3333811521530152,16.230583150982856,-10.156791756749152,0.12199999868869782,-0.116799999140203,0.64,0.2
